Pesquisador_link,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
/pt/pesquisador/34391/carlos-marcelo-pastre/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,6,16,57,53,19
/pt/pesquisador/34393/joao-carlos-hueb/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0
/pt/pesquisador/34401/cristina-marta-del-ben/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,11,8,24,8
/pt/pesquisador/6042/antonio-condino-neto/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,15,29,32,62,68,100,33
/pt/pesquisador/2355/maria-isabel-de-moraes-pinto/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,7,13,15,16,20,21,17,22,22,23,19,7
/pt/pesquisador/34045/vladmir-claudio-cordeiro-de-lima/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,7,3,0
/pt/pesquisador/2475/nicola-amanda-conran-zorzetto/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,12,6,15,20,28,45,45,53,65,33
/pt/pesquisador/8807/luis-cuadrado-martin/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/pt/pesquisador/33519/ana-carolina-japur-de-sa-rosa-e-silva/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1
/pt/pesquisador/5253/sandra-mara-ferreira-villares/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,6,1,5,3,3,1
/pt/pesquisador/33540/sergio-podgaec/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,10,8,12,19,12
/pt/pesquisador/33216/sandra-gofinet-pasoto/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,14,15,10,16,13
/pt/pesquisador/7440/sergio-tomaz-schettini/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/pt/pesquisador/33394/izildinha-maesta/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,12,8
/pt/pesquisador/3175/eny-maria-goloni-bertollo/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,13,22,19,20,26,26,25,28,39,11
/pt/pesquisador/34193/alexandre-biasi-cavalcanti/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/pt/pesquisador/9043/maria-teresa-de-sande-e-lemos-ramos-ascensao-terreri/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,8,3,2
/pt/pesquisador/33910/rioko-kimiko-sakata/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,4,1
/pt/pesquisador/34054/hudson-de-sousa-buck/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,10,10,6
/pt/pesquisador/7247/claudio-arnaldo-len/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0
/pt/pesquisador/33542/cristina-maria-kokron/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/pt/pesquisador/8097/deilson-elgui-de-oliveira/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,9,14,16,10,14,24,28,8
/pt/pesquisador/7925/eliana-marisa-ganem/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0
/pt/pesquisador/3692/luis-fernando-de-macedo-brigido/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,5,9,6,10,3,10,6
/pt/pesquisador/33983/edmundo-arteaga-fernandez/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0
/pt/pesquisador/3173/ricardo-de-lima-zollner/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,7,15,5,6
/pt/pesquisador/33270/rafael-malagoli-rocha/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,10,11,17,15,3
/pt/pesquisador/34164/luiz-carlos-de-mattos/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,7,12,26,50,41,47,34
/pt/pesquisador/33183/denise-razzouk/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,0
/pt/pesquisador/6774/alfredo-jose-mansur/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,1,3,3,1,2,6,5,1
/pt/pesquisador/33521/jayter-silva-de-paula/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
/pt/pesquisador/32457/jozelio-freire-de-carvalho/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,3,3,0
/pt/pesquisador/33400/luciane-donida-bartoli-miot/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,3
/pt/pesquisador/7153/rodrigo-jorge/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,10,8,8,12,7,13,15,10
/pt/pesquisador/5310/gerson-chadi/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,10,7,9,21,23,22,22,33,15,11
/pt/pesquisador/33546/alberto-azoubel-antunes/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1
/pt/pesquisador/33645/felipe-fregni/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,19,72,89,121,122,117,125,55
/pt/pesquisador/33791/luis-otavio-zanatta-sarian/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,16,33,27,42,16
/pt/pesquisador/8683/luciana-diniz-nagem-janot-de-matos/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,1,4,1
/pt/pesquisador/33847/gabriela-castellano/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,8,9,18,22,30,24,7
/pt/pesquisador/400/janete-maria-cerutti/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,29,31,40,41,40,45,79,97,102,136,38
/pt/pesquisador/33789/andre-almeida-schenka/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
/pt/pesquisador/34049/jose-humberto-tavares-guerreiro-fregnani/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,8,6
/pt/pesquisador/8728/cristiane-kayser/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,7,10,14,22,10,13,1
/pt/pesquisador/8333/jeane-mike-tsutsui/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
/pt/pesquisador/3424/jose-antonio-baddini-martinez/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/pt/pesquisador/33526/daniel-guimaraes-tiezzi/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,6,2,7,3
/pt/pesquisador/917/claudio-henrique-barbieri/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,8,2,10,6,3,1,2
/pt/pesquisador/34059/sonia-maria-rolim-rosa-lima/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/pt/pesquisador/15409/shirley-cavalcante-vasconcelos/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,3,4,0
/pt/pesquisador/4976/protasio-lemos-da-luz/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,3,0,0,4,0,1
/pt/pesquisador/33523/marco-andrey-cipriani-frade/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,21,53,12
/pt/pesquisador/33550/wilson-jacob-filho/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,13,0
/pt/pesquisador/33689/fernanda-caroline-soardi/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,10,5,12,9,8,8,12,13,7,1
/pt/pesquisador/33794/rodrigo-ramos-catharino/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,8,14,38,55,8
/pt/pesquisador/34032/caio-parente-barbosa/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,19,16,16,21,18,29,22,10
/pt/pesquisador/33914/joao-luiz-moreira-coutinho-de-azevedo/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/pt/pesquisador/33928/vanessa-de-albuquerque-citero/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
/pt/pesquisador/33930/edileia-bagatin/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,19,13,13,6
/pt/pesquisador/33524/miguel-angelo-hyppolito/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,2,0,3,0,2,1
/pt/pesquisador/33525/antonio-pazin-filho/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
/pt/pesquisador/3623/paulo-roberto-barbosa-evora/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,1,5,8,4
/pt/pesquisador/34039/monica-vannucci-nunes-lipay/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,0,1,3,5,1
/pt/pesquisador/34050/maria-dirlei-ferreira-de-souza-begnami/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,1,4,10,2
/pt/pesquisador/33932/maria-wany-louzada-strufaldi/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
/pt/pesquisador/8888/carla-pagliari/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,4,4,6,5,3,8,2
/pt/pesquisador/178468/clovis-artur-almeida-da-silva/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,6,19,22,38,76,90,79,76,89,26
/pt/pesquisador/4511/heitor-pons-leite/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,4,10,10,4
/pt/pesquisador/8308/luiz-alberto-benvenuti/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,9,5,3,4,5,8,10,4,8,3
/pt/pesquisador/5611/beatriz-bojikian-matsubara/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,1,2,4,2,0,1
/pt/pesquisador/8338/bruno-geloneze-neto/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,19,20,31,43,38,42,46,6
/pt/pesquisador/33977/renata-mahfuz-daud-gallotti/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,10,4,13,18,8,2
/pt/pesquisador/4575/jose-eduardo-levi/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,18,6,9,7,9,17,15,28,6
/pt/pesquisador/33342/fabiola-traina/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,38,42,44,26,38,15
/pt/pesquisador/33919/edna-sadayo-miazato-iwamura/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,5,9,2,1
/pt/pesquisador/5355/beatriz-tavares-costa-carvalho/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
/pt/pesquisador/33937/tatiana-de-sousa-da-cunha-uchiyama/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,1
/pt/pesquisador/28802/alexander-augusto-de-lima-jorge/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,17,34,28,41,46,78,100,160,219,67
/pt/pesquisador/8652/katia-ramos-moreira-leite/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,35,56,68,51,60,53,52,12
/pt/pesquisador/33925/guilherme-drummond-fenelon-costa/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/pt/pesquisador/3784/edson-aparecido-liberti/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,2,0,0,0,0,1,0
/pt/pesquisador/8637/maria-cassia-jacintho-mendes-correa/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5,14,23,24,14,25,1
/pt/pesquisador/34052/joao-pedreira-duprat-neto/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
/pt/pesquisador/33798/claudio-eduardo-muller-banzato/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4,5,6,5,4,2,0
/pt/pesquisador/4485/orlando-francisco-amodeo-bueno/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,4,5,2,6,3,4,4,12,1
/pt/pesquisador/7689/valter-correia-de-lima/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
/pt/pesquisador/33784/cassio-luis-zanettini-riccetto/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,3,3,3
/pt/pesquisador/33799/paulo-eduardo-neves-ferreira-velho/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,4,0
/pt/pesquisador/33490/ricardo-ambrosio-fock/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,7,9,13,19,12
/pt/pesquisador/33214/alfredo-ribeiro-da-silva/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,14,10,26,34,30,26,11
/pt/pesquisador/32053/fabiana-cardoso-pereira-valera/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,8,9,8,3
/pt/pesquisador/178447/julia-maria-dandrea-greve/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,8,11,7,11,3
/pt/pesquisador/7433/lee-fu-i/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,4,3
/pt/pesquisador/516/gilberto-de-nucci/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,23,27,13
/pt/pesquisador/33533/silvia-regina-dowgan-tesseroli-de-siqueira/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,14,12,22,27,24,22,9
/pt/pesquisador/7962/fernando-bacal/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,9,3,6,10,14,16,2
/pt/pesquisador/2188/carlos-alberto-buchpiguel/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,9,5,3,6,2,7,6,13,13
/pt/pesquisador/5841/jose-reinaldo-cerqueira-braz/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,9,10,12,13,14,17,14,5
/pt/pesquisador/33800/claudio-saddy-rodrigues-coy/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,1
/pt/pesquisador/33938/max-domingues-pereira/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,5,6,20,21,10,13,12,5
/pt/pesquisador/32501/rui-alberto-ferriani/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,11,4,0
/pt/pesquisador/6544/clarice-kazue-fujihara/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,5,7,14,9,25,9
/pt/pesquisador/7477/debora-aparecida-pires-de-campos-zuccari/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,15,38,70,64,69,35
/pt/pesquisador/8702/julio-cesar-martins-monte/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,2,9,5,11,9,4
/pt/pesquisador/7990/paulo-cesar-giraldo/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,6,17,17,15,14,8
/pt/pesquisador/33732/luis-fernando-barbisan/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,21,26,29,38,44,50,56,71,47
/pt/pesquisador/7903/jacqueline-mendonca-lopes-de-faria/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,12,18,21,28,25,27,44,44,48,9
/pt/pesquisador/8041/eliane-maria-ingrid-amstalden/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,2,0
/pt/pesquisador/33939/shirley-shizue-nagata-pignatari/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,2,1,1,2,4,0
/pt/pesquisador/3596/marcus-vinicius-simoes/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,6,4,6,12,11,4
/pt/pesquisador/33557/marcelo-tatit-sapienza/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3
/pt/pesquisador/178532/marcos-francisco-dalloglio/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
/pt/pesquisador/33407/ligia-maria-suppo-de-souza-rugolo/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/pt/pesquisador/33685/eliana-martorano-amaral/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,1,4,2,1
/pt/pesquisador/6983/homero-bruschini/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0
/pt/pesquisador/33567/maria-cristina-chammas/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
/pt/pesquisador/34040/maria-eugenia-fernandes-canziani/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,2,1,2,0
/pt/pesquisador/34166/vania-belintani-piatto/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,4,1,1,0,0
/pt/pesquisador/6210/nelson-adami-andreollo/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/pt/pesquisador/8081/alfredo-gragnani-filho/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,6,7,5,1
/pt/pesquisador/178472/ana-regina-noto/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,7,6,12,5,12,8,7,4
/pt/pesquisador/7418/lourenco-sbragia-neto/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,10,7,14,14,12,23,26,12
/pt/pesquisador/33903/andre-fernandes-reis/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,8,3,8,2
/pt/pesquisador/7699/glaucia-maria-ferreira-da-silva-mazeto/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,7,6,9,0
/pt/pesquisador/33917/marair-gracio-ferreira-sartori/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,7,7,4
/pt/pesquisador/7036/jose-dirceu-ribeiro/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,8,10,36,57,61,18
/pt/pesquisador/8899/nancy-cristina-junqueira-bellei/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,16,10,14,5,9,8,12
/pt/pesquisador/33516/regina-maria-franca-fernandes/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0
/pt/pesquisador/33686/arlete-maria-dos-santos-fernandes/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
/pt/pesquisador/3342/maeli-dal-pai/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,7,12,20,18,35,54,38,63,21
/pt/pesquisador/33398/katashi-okoshi/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,43,42,31,80,29
/pt/pesquisador/4491/helio-plapler/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,8,8,8,7,6
/pt/pesquisador/33901/murched-omar-taha/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,2,0
/pt/pesquisador/2701/elcio-dos-santos-oliveira-vianna/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0
/pt/pesquisador/31629/virginia-paes-leme-ferriani/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,3,4,10,10,3
/pt/pesquisador/7294/daisy-maria-machado/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,3,2,2,2
/pt/pesquisador/34055/murilo-rezende-melo/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,2
/pt/pesquisador/3608/carlos-eduardo-martinelli-junior/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
/pt/pesquisador/33602/luis-marcelo-aranha-camargo/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,11,13,5,2
/pt/pesquisador/33782/luiz-roberto-lopes/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/pt/pesquisador/34/dulce-elena-casarini/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,12,18,12,30,32,24,11
/pt/pesquisador/33392/celia-sperandeo-macedo/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
/pt/pesquisador/34056/osmar-avanzi/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1
/pt/pesquisador/4437/sonir-roberto-rauber-antonini/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,8,11,14,9,19,19,17,17,6
/pt/pesquisador/4442/domingos-alves-meira/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
/pt/pesquisador/4443/maricilda-palandi-de-mello/,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,2,6,3,6,9,11,16,14,17,12,21,26,35,29,13
/pt/pesquisador/8861/simone-gusmao-ramos/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,20,29,18,18,5
/pt/pesquisador/6788/henrique-ballalai-ferraz/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
/pt/pesquisador/7613/moacyr-roberto-cuce-nobre/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,18,26,25,19,26,19,7
/pt/pesquisador/2083/maria-lucia-zaidan-dagli/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,9,18,21,33,37,27,31,33,9
/pt/pesquisador/2064/lilian-tereza-lavras-costallat/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,18,20,21,26,21,17,24,15,3
/pt/pesquisador/9045/erich-vinicius-de-paula/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,2,3,4,11,5
/pt/pesquisador/9058/marcelo-moura-linhares/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,0,5,2,2,1,4
/pt/pesquisador/6638/rosa-ferreira-dos-santos/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,2,1,0,1,4,2
